bh_bar,break_even_win_rate,control_mean,control_trades,edge,entry_distance,exit_stop,exit_target,exit_time,few_trades,max_hold_minutes,no_new_entry_after,no_reward,p,params_hash,reward,rule_mean,survives_fdr,t,trades,underpowered,volume_ratio_min,win_rate
0.06041666666666667,0.7142857142857143,-6.659760748459216e-05,2341,3.030396275936754e-05,-0.003,144,467,1097,False,30,15:55,False,0.6376488042766013,6bdd14c201c17f7f,0.002,-3.6293644725224623e-05,False,0.47098870020014566,2048,False,1.2,0.51123046875
0.08333333333333334,0.7142857142857143,-9.015720601351866e-05,1885,1.9142984039840783e-05,-0.003,212,586,428,False,60,15:55,False,0.8220400586526191,adfce9759db4b603,0.002,-7.101422197367795e-05,False,0.2249218657830994,1583,False,1.2,0.5464308275426406
0.08125,0.7142857142857143,-6.224010112420788e-05,1630,-2.6286937599040425e-05,-0.003,269,646,87,False,120,15:55,False,0.7925327895468345,41039da082838b15,0.002,-8.852703872324827e-05,False,-0.26302308056937396,1370,False,1.2,0.591970802919708
0.023958333333333335,0.7142857142857143,1.5042290696045842e-05,1587,-0.00012026986204375934,-0.003,284,658,5,False,240,15:55,False,0.24536860095500507,eea667465414e92d,0.002,-0.00010522757134771351,False,-1.1616723013939996,1314,False,1.2,0.6027397260273972
0.057291666666666664,0.5555555555555555,1.5632791535834013e-08,1777,2.3794106224644704e-05,-0.005,7,13,1500,False,5,15:55,False,0.573148109950635,6f740d06ecf4f68c,0.004,2.380973901618052e-05,False,0.5634211920304122,1648,False,1.2,0.4963592233009709
0.08750000000000001,0.5555555555555555,-7.367747630294171e-05,1428,-1.1991047113442638e-05,-0.005,46,42,1034,False,15,15:55,False,0.8665744298762232,655f1165fdab2e66,0.004,-8.566852341638434e-05,False,-0.16801124846473883,1301,False,1.2,0.4827056110684089
0.015625,0.5555555555555555,-5.241185980550614e-05,1093,-0.00015041770533596798,-0.005,97,84,582,False,30,15:55,False,0.15365666577754175,3936e4a37be02ee4,0.004,-0.00020282956514147438,False,-1.4267337076500948,965,False,1.2,0.46424870466321244
0.019791666666666666,0.5555555555555555,-5.6041072492815015e-05,863,-0.00018038108900865398,-0.005,133,147,253,False,60,15:55,False,0.20521356239416852,d6fe074bf4a1e576,0.004,-0.0002364221615014686,False,-1.2668370468138375,746,False,1.2,0.467828418230563
0.03229166666666667,0.5555555555555555,-5.34058091619917e-05,760,-0.00018265466220998837,-0.005,164,185,67,False,120,15:55,False,0.2833355274021733,6ebb37508e6c21a5,0.004,-0.00023606047137198025,False,-1.0728564522861832,643,False,1.2,0.49611197511664074
0.0020833333333333333,0.5555555555555555,5.756878162733871e-05,732,-0.00033725751584799305,-0.005,176,202,3,False,240,15:55,False,0.05794860748388413,97ebc778052e1572,0.004,-0.00027968873422065443,False,-1.8960864995106819,617,False,1.2,0.4959481361426256
0.09791666666666667,0.4166666666666667,4.996291689009524e-06,615,-1.3643215626631225e-06,-0.008,6,1,502,False,5,15:55,False,0.9865689153235977,e2924eb1f522435a,0.007,3.6319701263464292e-06,False,-0.01683416337356513,565,False,1.2,0.479646017699115
